WorkPackageID,Category,Status,Severity,Description,File,Unit,LOC,Complexity,Parameters,FanIn
MAINT-01,Unit size,RAW,LOW,"22 lines of code for unit runReturningUpdate.ts.runReturningUpdateById(Response,unknown,Promise,ReturningUpdateConfig)",backend/src/helpers/runReturningUpdate.ts,"runReturningUpdate.ts.runReturningUpdateById(Response,unknown,Promise,ReturningUpdateConfig)",22,6,4,
MAINT-02,Unit size,RAW,LOW,"22 lines of code for unit utils.ts.fetchWithRetry(string,RequestInit,any)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts,"utils.ts.fetchWithRetry(string,RequestInit,any)",22,7,3,
MAINT-02,Unit size,RAW,LOW,22 lines of code for unit FlightPlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/FlightPlan.tsx,FlightPlan.tsx.SinglePlan(any),22,1,1,
MAINT-03,Unit size,RAW,LOW,22 lines of code for unit Buttons.tsx.Buttons(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/Buttons.tsx,Buttons.tsx.Buttons(),22,2,0,
MAINT-01,Unit size,RAW,LOW,"22 lines of code for unit runReturningUpdate.ts.runStatusUpdate(Response,unknown,Promise,StatusUpdateConfig)",backend/src/helpers/runReturningUpdate.ts,"runReturningUpdate.ts.runStatusUpdate(Response,unknown,Promise,StatusUpdateConfig)",22,7,4,
MAINT-05,Unit size,RAW,LOW,21 lines of code for unit createYellowBorder.ts.createYellowBorder(EnrichedPointType),src/helpers/ArcGISHelpers/createYellowBorder.ts,createYellowBorder.ts.createYellowBorder(EnrichedPointType),21,1,1,
MAINT-06,Unit size,RAW,LOW,21 lines of code for unit fetchDevices(),src/Components/DevicesUpdatesPage/index.tsx,fetchDevices(),21,6,0,
MAINT-08,Unit size,RAW,LOW,21 lines of code for unit Sidebar.tsx.Sidebar(),src/Components/DashboardPage/Sidebar.tsx,Sidebar.tsx.Sidebar(),21,1,0,
MAINT-08,Unit size,RAW,LOW,21 lines of code for unit CommonTabBtn.tsx.CommonTabBtn(any),src/Components/HomePage/Head/Common/CommonTabBtn.tsx,CommonTabBtn.tsx.CommonTabBtn(any),21,2,1,
MAINT-08,Unit size,RAW,LOW,21 lines of code for unit exportShp(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/DropDown.tsx,exportShp(),21,1,0,
MAINT-03,Unit size,RAW,LOW,21 lines of code for unit Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx,Buttons.tsx.Buttons(any),21,1,1,
MAINT-03,Unit size,RAW,LOW,21 lines of code for unit Options.tsx.Options(OptionsProps),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/Options.tsx,Options.tsx.Options(OptionsProps),21,5,1,
MAINT-08,Unit size,RAW,LOW,"21 lines of code for unit useTableLayout.ts.useTableLayout(number,number,number,number)",src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts,"useTableLayout.ts.useTableLayout(number,number,number,number)",21,6,4,
MAINT-08,Unit size,RAW,LOW,"21 lines of code for unit create(T,void,any,any)",src/utils/useCreateData.ts,"create(T,void,any,any)",21,9,4,
MAINT-03,Unit size,RAW,LOW,21 lines of code for unit handleCancel(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/index.tsx,handleCancel(),21,1,0,
MAINT-08,Unit size,RAW,LOW,"21 lines of code for unit getBboxPolygon(any,any)",src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx,"getBboxPolygon(any,any)",21,1,2,
MAINT-01,Unit size,RAW,LOW,"21 lines of code for unit PointCorePayload.normalizePointCoreFields(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",backend/src/helpers/queries/pointFields.ts,"PointCorePayload.normalizePointCoreFields(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",21,31,3,
MAINT-01,Unit size,RAW,LOW,"21 lines of code for unit getPointsDescription.ts.getPointsDescription(Request,Response)",backend/src/routes/points/getPointsDescription.ts,"getPointsDescription.ts.getPointsDescription(Request,Response)",21,3,2,
MAINT-08,Unit size,RAW,LOW,21 lines of code for unit index.tsx.AllUsersTable(),src/Components/DashboardPage/AllUsersTable/index.tsx,index.tsx.AllUsersTable(),21,3,0,
MAINT-08,Unit size,RAW,LOW,"21 lines of code for unit sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",src/hooks/points/sortPointsWithSelectionOrder.ts,"sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",21,12,2,
MAINT-01,Unit size,RAW,LOW,"21 lines of code for unit geometryRouteHelpers.ts.insertGeometryPoints(PoolClient,number,PointCoreSource[])",backend/src/helpers/queries/geometryRouteHelpers.ts,"geometryRouteHelpers.ts.insertGeometryPoints(PoolClient,number,PointCoreSource[])",21,2,3,
MAINT-08,Unit size,RAW,LOW,21 lines of code for unit handleSubmit(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/AddToPlan/StepNo/Buttons.tsx,handleSubmit(),21,1,0,
MAINT-08,Unit size,RAW,LOW,21 lines of code for unit Section2.tsx.Section2(),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Block1/Section2.tsx,Section2.tsx.Section2(),21,1,0,
MAINT-02,Unit size,RAW,LOW,20 lines of code for unit Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/EditFlight/Buttons.tsx,Buttons.tsx.Buttons(any),20,1,1,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit createMarker(__esri.Point),src/hooks/hover-click-handlers/useFeatureLayerPopup.ts,createMarker(__esri.Point),20,2,1,
MAINT-03,Unit size,RAW,LOW,20 lines of code for unit handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/Buttons.tsx,handleSubmit(),20,2,0,
MAINT-03,Unit size,RAW,LOW,"20 lines of code for unit drawYellowPlanGraphics.ts.drawYellowPoint(EnrichedPointType,__esri.GraphicsLayer|null)",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts,"drawYellowPlanGraphics.ts.drawYellowPoint(EnrichedPointType,__esri.GraphicsLayer|null)",20,3,2,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit KaartlagenlijstTab.tsx.KaartlagenlijstTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/KaartlagenlijstTab.tsx,KaartlagenlijstTab.tsx.KaartlagenlijstTab(),20,1,0,
MAINT-01,Unit size,RAW,LOW,20 lines of code for unit spoedReportPdf.ts.waitForEmbeddedAssets(Page),backend/src/routes/emails/spoedReportPdf.ts,spoedReportPdf.ts.waitForEmbeddedAssets(Page),20,9,1,
MAINT-01,Unit size,RAW,LOW,"20 lines of code for unit entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",backend/src/helpers/entityDeleteHelpers.ts,"entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",20,6,2,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit useWizardButtons.ts.useWizardButtons(string),src/hooks/wizard/useWizardButtons.ts,useWizardButtons.ts.useWizardButtons(string),20,1,1,
MAINT-01,Unit size,RAW,LOW,"20 lines of code for unit db.ts.queueDeviceCommand(string,DeviceCommand)",backend/src/routes/devices-updates/db.ts,"db.ts.queueDeviceCommand(string,DeviceCommand)",20,2,2,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit loadRoles(),src/Components/DashboardPage/shared/useKeycloakRoles.ts,loadRoles(),20,5,0,
MAINT-02,Unit size,RAW,LOW,20 lines of code for unit index.tsx.Step3(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/index.tsx,index.tsx.Step3(),20,4,0,
MAINT-01,Unit size,RAW,LOW,20 lines of code for unit pointJson.ts,backend/src/helpers/queries/pointJson.ts,pointJson.ts,20,1,0,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit fetchAndRegisterToken(),src/helpers/refreshToken.ts,fetchAndRegisterToken(),20,6,0,
MAINT-05,Unit size,RAW,LOW,20 lines of code for unit calculateCenterAndZoom.ts.geometryCentroid(FinishedGeometryType),src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,calculateCenterAndZoom.ts.geometryCentroid(FinishedGeometryType),20,8,1,
MAINT-03,Unit size,RAW,LOW,"20 lines of code for unit buildUpdatedPlanFromForm.ts.buildUpdatedPlanFromForm(FlightPlanType,ViewPlanFormFields,EnrichedPointType[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/helpers/buildUpdatedPlanFromForm.ts,"buildUpdatedPlanFromForm.ts.buildUpdatedPlanFromForm(FlightPlanType,ViewPlanFormFields,EnrichedPointType[],Geometry[])",20,1,4,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit SearchedTab.tsx.SearchedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx,SearchedTab.tsx.SearchedTab(),20,1,0,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit ResultTab.tsx.ResultTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/ResultTab.tsx,ResultTab.tsx.ResultTab(),20,2,0,
MAINT-01,Unit size,RAW,LOW,20 lines of code for unit swagger.ts.setupSwagger(Express),backend/src/routes/swagger.ts,swagger.ts.setupSwagger(Express),20,1,1,
MAINT-08,Unit size,RAW,LOW,"20 lines of code for unit useSortedPointSelection.ts.useSortedPointSelection(EnrichedPointType[],number[])",src/hooks/viewPlan/useSortedPointSelection.ts,"useSortedPointSelection.ts.useSortedPointSelection(EnrichedPointType[],number[])",20,12,2,
MAINT-03,Unit size,RAW,LOW,20 lines of code for unit useCoordinatesWatcher.ts.useCoordinatesWatcher(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/useCoordinatesWatcher.ts,useCoordinatesWatcher.ts.useCoordinatesWatcher(),20,1,0,
MAINT-06,Unit size,RAW,LOW,20 lines of code for unit fetchLatestInstaller(),src/Components/InstallationsPage/index.tsx,fetchLatestInstaller(),20,6,0,
MAINT-03,Unit size,RAW,LOW,20 lines of code for unit Buttons.tsx.Buttons(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx,Buttons.tsx.Buttons(),20,4,0,
MAINT-01,Unit size,RAW,LOW,"20 lines of code for unit fileDownload.ts.setPasswordHandler(any,any)",backend/src/routes/fileDownload.ts,"fileDownload.ts.setPasswordHandler(any,any)",20,5,2,
MAINT-08,Unit size,RAW,LOW,20 lines of code for unit filterState.ts,src/helpers/ZustandStates/filterState.ts,filterState.ts,20,1,0,
MAINT-03,Unit size,RAW,LOW,20 lines of code for unit Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx,Form.tsx.Form(),20,1,0,
MAINT-01,Unit size,RAW,LOW,19 lines of code for unit spoedReportMail.ts.sendSpoedReportMail(SpoedMailPayload),backend/src/routes/emails/spoedReportMail.ts,spoedReportMail.ts.sendSpoedReportMail(SpoedMailPayload),19,1,1,
MAINT-08,Unit size,RAW,LOW,19 lines of code for unit useDrawYellowGeometries.ts.useDrawYellowGeometries(UseDrawYellowGeometriesOptions),src/hooks/hover-click-handlers/useDrawYellowGeometries.ts,useDrawYellowGeometries.ts.useDrawYellowGeometries(UseDrawYellowGeometriesOptions),19,8,1,
MAINT-03,Unit size,RAW,LOW,19 lines of code for unit handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step3/Buttons.tsx,handleSubmit(),19,1,0,
MAINT-01,Unit size,RAW,LOW,"19 lines of code for unit getSearchedPoints.ts.getSearchedPoints(Request,Response)",backend/src/routes/points/getSearchedPoints.ts,"getSearchedPoints.ts.getSearchedPoints(Request,Response)",19,4,2,
MAINT-02,Unit size,RAW,LOW,19 lines of code for unit Buttons.tsx.Step1Buttons(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/Buttons.tsx,Buttons.tsx.Step1Buttons(),19,1,0,
MAINT-08,Unit size,RAW,LOW,19 lines of code for unit SelectedPlanGeometryImagesPanel.tsx.SelectedPlanGeometryImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanGeometryImagesPanel.tsx,SelectedPlanGeometryImagesPanel.tsx.SelectedPlanGeometryImagesPanel(any),19,6,1,
MAINT-08,Unit size,RAW,LOW,19 lines of code for unit SelectedPlanPointImagesPanel.tsx.SelectedPlanPointImagesPanel(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Images/SelectedPlanPointImagesPanel.tsx,SelectedPlanPointImagesPanel.tsx.SelectedPlanPointImagesPanel(any),19,6,1,
MAINT-03,Unit size,RAW,LOW,19 lines of code for unit resetFormAndState(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx,resetFormAndState(),19,1,0,
MAINT-02,Unit size,RAW,LOW,19 lines of code for unit index.tsx.ChangePoint(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/index.tsx,index.tsx.ChangePoint(any),19,3,1,
MAINT-02,Unit size,RAW,LOW,19 lines of code for unit handlePrevious(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx,handlePrevious(),19,1,0,
MAINT-08,Unit size,RAW,LOW,19 lines of code for unit useDeletePointState.ts,src/hooks/zustand/tools/useDeletePointState.ts,useDeletePointState.ts,19,1,0,
MAINT-03,Unit size,RAW,LOW,19 lines of code for unit NextBtn.tsx.NextBtn(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx,NextBtn.tsx.NextBtn(),19,2,0,
MAINT-01,Unit size,RAW,LOW,"19 lines of code for unit formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",backend/src/helpers/queries/formatPlanGeometries.ts,"formatPlanGeometries.ts.formatFinishedPlansWithGeometries(Record<string, unknown>,any)",19,7,2,
MAINT-01,Unit size,RAW,LOW,"19 lines of code for unit getTimeRange.ts.getTimeRange(Request,Response)",backend/src/routes/timeslider/getTimeRange.ts,"getTimeRange.ts.getTimeRange(Request,Response)",19,3,2,
MAINT-03,Unit size,RAW,LOW,19 lines of code for unit UpdateBtn.tsx.UpdateBtn(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx,UpdateBtn.tsx.UpdateBtn(),19,1,0,
MAINT-07,Unit size,RAW,LOW,"19 lines of code for unit selectedPlansPointsList.ts.buildListItems(PointWithPlan[],GeometryWithPlan[])",src/helpers/timeslider/selectedPlansPointsList.ts,"selectedPlansPointsList.ts.buildListItems(PointWithPlan[],GeometryWithPlan[])",19,1,2,
MAINT-03,Unit size,RAW,LOW,19 lines of code for unit index.tsx.StepMultiplePoints(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepMultiplePoints/index.tsx,index.tsx.StepMultiplePoints(any),19,2,1,
MAINT-08,Unit size,RAW,LOW,19 lines of code for unit handleUpdate(),src/Components/HomePage/Body/Left/Tools/Emailijst/EditEmail/index.tsx,handleUpdate(),19,2,0,
MAINT-02,Unit size,RAW,LOW,19 lines of code for unit handleCancelClick(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx,handleCancelClick(),19,1,0,
MAINT-08,Unit size,RAW,LOW,19 lines of code for unit index.tsx,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/index.tsx,index.tsx,19,1,0,
MAINT-03,Unit size,RAW,LOW,19 lines of code for unit PlansList.tsx.PlansList(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/PlansList.tsx,PlansList.tsx.PlansList(any),19,1,1,
MAINT-05,Unit size,RAW,LOW,"19 lines of code for unit getTransformedCoordinates.ts.getTransformedCoordinates(any,any,number,number)",src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,"getTransformedCoordinates.ts.getTransformedCoordinates(any,any,number,number)",19,7,4,
MAINT-03,Unit size,RAW,LOW,19 lines of code for unit Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/Buttons.tsx,Buttons.tsx.Buttons(any),19,1,1,
MAINT-01,Unit size,RAW,LOW,19 lines of code for unit db.ts.claimPendingCommand(string),backend/src/routes/devices-updates/db.ts,db.ts.claimPendingCommand(string),19,3,1,
MAINT-01,Unit size,RAW,LOW,19 lines of code for unit index.ts,backend/src/routes/emails/index.ts,index.ts,19,1,0,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit invalidateAfterMutation.ts.refreshFeatureStores(string),src/lib/invalidateAfterMutation.ts,invalidateAfterMutation.ts.refreshFeatureStores(string),18,6,1,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit useMapPointSelectionClick.ts.useMapPointSelectionClick(any),src/hooks/viewPlan/useMapPointSelectionClick.ts,useMapPointSelectionClick.ts.useMapPointSelectionClick(any),18,4,1,
MAINT-01,Unit size,RAW,LOW,18 lines of code for unit db.ts.resetDeviceCommand(string),backend/src/routes/devices-updates/db.ts,db.ts.resetDeviceCommand(string),18,2,1,
MAINT-01,Unit size,RAW,LOW,"18 lines of code for unit formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",backend/src/helpers/queries/formatPlanGeometries.ts,"formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",18,7,1,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit PeriodFilterPanel.tsx.PeriodFilterPanel(any),src/Components/HomePage/Body/Left/Common/PeriodFilterPanel.tsx,PeriodFilterPanel.tsx.PeriodFilterPanel(any),18,1,1,
MAINT-02,Unit size,RAW,LOW,18 lines of code for unit useRenderPlanPoints.ts.useRenderPlanPoints(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanPoints.ts,useRenderPlanPoints.ts.useRenderPlanPoints(),18,3,0,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit useAddPointStates.ts,src/hooks/zustand/useAddPointStates.ts,useAddPointStates.ts,18,1,0,
MAINT-02,Unit size,RAW,LOW,18 lines of code for unit Geometries.tsx.Geometries(GeometriesProps),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Geometries.tsx,Geometries.tsx.Geometries(GeometriesProps),18,1,1,
MAINT-01,Unit size,RAW,LOW,18 lines of code for unit db.ts,backend/src/db.ts,db.ts,18,2,0,
MAINT-01,Unit size,RAW,LOW,18 lines of code for unit getAvailableRoles.ts.getAvailableRoles(Request),backend/src/routes/keycloak/management/users/getAvailableRoles.ts,getAvailableRoles.ts.getAvailableRoles(Request),18,3,1,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/pointPlanImagesToAttachments.ts,pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),18,8,1,
MAINT-03,Unit size,RAW,LOW,18 lines of code for unit Filter.tsx.Filter(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/Filter.tsx,Filter.tsx.Filter(any),18,2,1,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit LayerItem.tsx.LayerItem(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LayerItem.tsx,LayerItem.tsx.LayerItem(any),18,4,1,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit useGeometryPlanImages.ts.useGeometryPlanImages(any),src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts,useGeometryPlanImages.ts.useGeometryPlanImages(any),18,5,1,
MAINT-01,Unit size,RAW,LOW,18 lines of code for unit PointJsonFieldKey.buildAttachmentsAggregationExpr(string),backend/src/helpers/queries/pointJson.ts,PointJsonFieldKey.buildAttachmentsAggregationExpr(string),18,1,1,
MAINT-03,Unit size,RAW,LOW,18 lines of code for unit CurrentPointsList.tsx.CurrentPointsList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentPointsList.tsx,CurrentPointsList.tsx.CurrentPointsList(),18,2,0,
MAINT-01,Unit size,RAW,LOW,"18 lines of code for unit pointFields.ts.buildPointUpdateParams(PointCoreSource,unknown)",backend/src/helpers/queries/pointFields.ts,"pointFields.ts.buildPointUpdateParams(PointCoreSource,unknown)",18,1,2,
MAINT-01,Unit size,RAW,LOW,"18 lines of code for unit updateVluchtPlanPoints.ts.updateVluchtPlanPoints(Request,Response)",backend/src/routes/flightPlans/updateVluchtPlanPoints.ts,"updateVluchtPlanPoints.ts.updateVluchtPlanPoints(Request,Response)",18,1,2,
MAINT-08,Unit size,RAW,LOW,18 lines of code for unit handleHoveredGeometry(HoverableGeometry|null|undefined),src/hooks/hover-click-handlers/useGeometryHover.ts,handleHoveredGeometry(HoverableGeometry|null|undefined),18,8,1,
MAINT-01,Unit size,RAW,LOW,18 lines of code for unit reportUpload.ts.mapMulterError(any),backend/src/routes/reportUpload.ts,reportUpload.ts.mapMulterError(any),18,9,1,
